timeStamp_s,u_raw_V,u_prbs_V,u_noisy_V,voltage_V,theta_rad,alpha_rad,theta_dot_rad_s,alpha_dot_rad_s
40.964486837387085,-0.9115430150688245,0.5,-0.4115430150688245,-0.4115430150688245,-0.018407769454627694,-0.012271846303084399,-0.77370736981739,-0.7124903228500145
40.97257900238037,-0.9443469529698892,0.5,-0.44434695296988924,-0.44434695296988924,-0.021475731030398976,-0.015339807878856004,-0.7381262465589158,-0.6729311197717371
40.97951364517212,-0.23698191821627193,0.5,0.2630180817837281,0.2630180817837281,-0.02454369260617026,-0.015339807878856004,-0.7104520395801027,-0.4037586718630423
40.97956728935242,-0.583276865596244,0.5,-0.08327686559624403,-0.08327686559624403,-0.02761165418194154,-0.018407769454627607,-0.688927656374359,-0.4876921291795537
40.98994207382202,-0.829681977688695,0.5,-0.329681977688695,-0.329681977688695,-0.030679615757712823,-0.021475731030399216,-0.6721864694365584,-0.5380522035694607
40.98998808860779,-1.0147041990189736,0.5,-0.5147041990189736,-0.5147041990189736,-0.0337475773334841,-0.02454369260616993,-0.6591655462627134,-0.5682682482033338
40.99448490142822,-0.3918358977107927,0.5,0.10816410228920731,0.10816410228920731,-0.03681553890925539,-0.02454369260616993,-0.6490381615719453,-0.3409609489220003
40.99939489364624,-1.0348684939994302,0.5,-0.5348684939994302,-0.5348684939994302,-0.03681553890925539,-0.02761165418194065,-0.5048074590004019,-0.4500134954148576
41.004420042037964,-0.48280237511239144,0.5,0.017197624887608565,0.017197624887608565,-0.039883500485026674,-0.02761165418194065,-0.5289818714790364,-0.27000809724891456
41.009440660476685,-0.9065699968913355,0.5,-0.40656999689133555,-0.40656999689133555,-0.04295146206079795,-0.030679615757712254,-0.5477841922957517,-0.40744178441107715
41.01440405845642,-0.6686637406793529,0.5,-0.16866374067935286,-0.16866374067935286,-0.04295146206079795,-0.030679615757712254,-0.42605437178558464,-0.2444650706466463
41.035913944244385,-1.0813746773173216,0.5,-0.5813746773173216,-0.5813746773173216,-0.04601942363656923,-0.03374757733348386,-0.4677294703119563,-0.3921159684497162
